time,theta,omega
202.627914, 2.446574, 0.366810
207.345322, 1.924787, -1.680683
212.052734, 1.944433, 0.142740
216.770142, 1.281608, -1.899625
221.477554, 2.447151, 0.366995
226.194962, 1.925952, -1.680115
230.902374, 1.943345, 0.142236
235.619781, 1.281099, -1.899618
240.327194, 2.447399, 0.367026
245.044601, 1.926330, -1.679892
249.752014, 1.942914, 0.141982
254.469421, 1.280787, -1.899617
259.181671, 2.444570, 0.362636
263.896271, 1.930114, -1.676537
268.610870, 1.932249, 0.130803
273.315460, 1.302097, -1.893177
278.030060, 2.429595, 0.356156
282.744659, 1.897118, -1.691801
287.459259, 1.961491, 0.143253
292.163849, 1.314216, -1.893128
296.878448, 2.422975, 0.354269
301.593048, 1.885010, -1.697808
306.307648, 1.973107, 0.148990
311.022247, 1.302183, -1.893082
315.726837, 2.419507, 0.353799
320.441437, 1.880065, -1.700689
325.156036, 1.978718, 0.152407
329.870636, 1.306862, -1.892859
334.575226, 2.417466, 0.353995
339.289825, 1.878361, -1.702161
344.004425, 1.981629, 0.154769
348.719025, 1.310428, -1.892709
353.433624, 2.419615, 0.346182
358.138214, 1.878309, -1.702917
362.852814, 1.983152, 0.156592
367.567413, 1.313392, -1.892607
372.282013, 2.418710, 0.346915
376.986603, 1.879161, -1.703283
381.701202, 1.983921, 0.158119
386.415802, 1.316025, -1.892527
391.130402, 2.418020, 0.347744
395.845001, 1.863436, -1.704502
400.549591, 1.984288, 0.159482
405.264191, 1.318465, -1.892475
409.978790, 2.417456, 0.348644
414.693390, 1.865066, -1.704535
419.397980, 1.984407, 0.160753
424.112579, 1.320819, -1.892421
428.827179, 2.416956, 0.349572
433.541779, 1.866832, -1.704509
438.256378, 1.985929, 0.152067
442.960968, 1.323097, -1.892378
447.675568, 2.416509, 0.350525
452.390167, 1.868723, -1.704427
457.104767, 1.985835, 0.153255
461.809357, 1.325339, -1.892334
466.523956, 2.416082, 0.351489
471.238556, 1.870657, -1.704328
475.953156, 1.985709, 0.154431
480.667755, 1.308643, -1.892590
485.372345, 2.415653, 0.352452
490.086945, 1.872597, -1.704225
494.801544, 1.985568, 0.155603
499.516144, 1.310874, -1.892559
504.220734, 2.415231, 0.353419
508.935333, 1.874552, -1.704115
513.649902, 1.985449, 0.156801
518.364502, 1.313148, -1.892533
523.079102, 2.418273, 0.346059
527.783691, 1.876591, -1.703987
532.498291, 1.985243, 0.157956
537.212891, 1.315360, -1.892496
541.927490, 2.417867, 0.347029
546.642090, 1.861512, -1.704924
551.346680, 1.985077, 0.159116
556.061279, 1.317565, -1.892464
560.775879, 2.417466, 0.348007
565.490479, 1.863497, -1.704808
570.195068, 1.984893, 0.160273
574.909668, 1.319768, -1.892429
579.624268, 2.417079, 0.348988
584.338867, 1.865509, -1.704675
589.053467, 1.986212, 0.151504
593.758057, 1.321967, -1.892392
598.472656, 2.416668, 0.349962
603.187256, 1.867500, -1.704553
607.901855, 1.986042, 0.152664
612.606445, 1.324175, -1.892354
617.321045, 2.416269, 0.350936
622.035645, 1.869485, -1.704431
626.750244, 1.985873, 0.153822
631.464844, 1.307458, -1.892601
636.169434, 2.415865, 0.351910
640.884033, 1.871470, -1.704308
645.598633, 1.985698, 0.154979
650.313232, 1.309668, -1.892574
655.017822, 2.415446, 0.352881
659.732422, 1.873437, -1.704193
664.447021, 1.985543, 0.156143
669.161621, 1.311889, -1.892545
673.876221, 2.418493, 0.345491
678.580811, 1.875417, -1.704071
683.295410, 1.985369, 0.157301
688.010010, 1.314096, -1.892513
692.724609, 2.418095, 0.346468
697.429199, 1.877413, -1.703943
702.143799, 1.985185, 0.158453
706.858398, 1.316303, -1.892480
711.572998, 2.417698, 0.347444
716.287598, 1.862352, -1.704879
720.992188, 1.984998, 0.159608
725.706787, 1.318510, -1.892446
730.421387, 2.417297, 0.348420
735.135986, 1.864342, -1.704754
739.840576, 1.984819, 0.160762
744.555176, 1.320711, -1.892411
749.269775, 2.416899, 0.349396
753.984375, 1.866346, -1.704627
758.698975, 1.986149, 0.152000
763.403564, 1.322916, -1.892373
768.118164, 2.416496, 0.350372
772.832764, 1.868315, -1.704501
777.547363, 1.985971, 0.153140
782.251953, 1.325092, -1.892333
786.966553, 2.416093, 0.351333
791.681152, 1.870280, -1.704389
796.395752, 1.985816, 0.154304
801.110352, 1.308383, -1.892590
805.814941, 2.415689, 0.352307
810.529541, 1.872281, -1.704260
815.244141, 1.985633, 0.155458
819.958740, 1.310574, -1.892564
824.663330, 2.415288, 0.353284
829.377930, 1.874279, -1.704132
834.092529, 1.985449, 0.156610
838.807129, 1.312786, -1.892534
843.521729, 2.418333, 0.345895
848.226318, 1.876249, -1.704014
852.940918, 1.985284, 0.157772
